latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-34.622143,-58.40909,19.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_speed_100m (km/h)
2024-07-03T06:00,9.4,0.00,70,32.3
2024-07-03T07:00,8.5,0.00,69,32.8
2024-07-03T08:00,7.9,0.00,65,31.2
2024-07-03T09:00,6.9,0.00,65,27.7
2024-07-03T10:00,5.9,0.00,67,24.8
2024-07-03T11:00,5.0,0.00,69,22.4
2024-07-03T12:00,5.6,0.00,68,22.4
2024-07-03T13:00,6.8,0.00,68,22.4
2024-07-03T14:00,7.6,0.00,68,23.2
2024-07-03T15:00,8.6,0.00,68,20.8
2024-07-03T16:00,9.6,0.00,67,20.8
2024-07-03T17:00,10.3,0.00,66,20.4
2024-07-03T18:00,10.8,0.00,65,17.6
2024-07-03T19:00,10.9,0.00,65,15.2
2024-07-03T20:00,10.5,0.00,68,13.2
2024-07-03T21:00,8.2,0.00,81,11.8
2024-07-03T22:00,7.1,0.00,84,10.2
2024-07-03T23:00,6.5,0.00,84,11.1
2024-07-04T00:00,5.9,0.00,86,12.6
2024-07-04T01:00,5.4,0.00,87,15.5
2024-07-04T02:00,4.9,0.00,88,16.8
2024-07-04T03:00,4.5,0.00,89,16.7
2024-07-04T04:00,3.8,0.00,91,12.1
2024-07-04T05:00,3.2,0.00,92,8.8
2024-07-04T06:00,3.1,0.00,93,9.5
2024-07-04T07:00,2.9,0.00,93,12.6
2024-07-04T08:00,2.1,0.00,94,12.1
2024-07-04T09:00,1.3,0.00,95,8.3
2024-07-04T10:00,1.1,0.00,94,7.3
2024-07-04T11:00,1.7,0.00,89,7.0
2024-07-04T12:00,2.9,0.00,91,13.0
2024-07-04T13:00,5.9,0.00,86,21.6
2024-07-04T14:00,9.0,0.00,77,23.5
2024-07-04T15:00,10.9,0.00,60,22.5
2024-07-04T16:00,11.6,0.00,52,24.9
2024-07-04T17:00,11.8,0.00,49,23.0
2024-07-04T18:00,11.9,0.00,48,19.1
2024-07-04T19:00,11.7,0.00,47,17.3
2024-07-04T20:00,10.7,0.00,56,15.5
2024-07-04T21:00,8.1,0.00,64,17.9
2024-07-04T22:00,6.8,0.00,64,21.1
2024-07-04T23:00,5.8,0.00,64,24.8
2024-07-05T00:00,4.9,0.00,64,24.9
2024-07-05T01:00,4.4,0.00,63,24.7
2024-07-05T02:00,3.8,0.00,66,25.1
2024-07-05T03:00,3.2,0.00,67,25.6
2024-07-05T04:00,2.6,0.00,67,25.9
2024-07-05T05:00,2.2,0.00,65,27.3
2024-07-05T06:00,1.7,0.00,64,28.2
2024-07-05T07:00,1.3,0.00,63,28.8
2024-07-05T08:00,0.9,0.00,64,28.1
2024-07-05T09:00,0.6,0.00,64,28.5
2024-07-05T10:00,0.4,0.00,65,28.4
2024-07-05T11:00,0.2,0.00,65,29.0
2024-07-05T12:00,1.2,0.00,64,27.9
2024-07-05T13:00,3.8,0.00,60,27.6
2024-07-05T14:00,6.1,0.00,55,22.1
2024-07-05T15:00,8.2,0.00,50,19.8
2024-07-05T16:00,9.3,0.00,46,24.9
2024-07-05T17:00,9.9,0.00,43,29.7
2024-07-05T18:00,9.9,0.00,42,31.9
2024-07-05T19:00,9.6,0.00,42,31.4
2024-07-05T20:00,8.7,0.00,47,27.3
2024-07-05T21:00,6.5,0.00,52,26.5
2024-07-05T22:00,5.0,0.00,57,26.1
2024-07-05T23:00,4.1,0.00,58,27.8
2024-07-06T00:00,3.6,0.00,57,28.5
2024-07-06T01:00,3.5,0.00,60,29.0
2024-07-06T02:00,3.0,0.00,61,27.9
2024-07-06T03:00,2.3,0.00,63,25.4
2024-07-06T04:00,1.7,0.00,65,23.8
2024-07-06T05:00,1.1,0.00,68,21.4
2024-07-06T06:00,0.5,0.00,71,19.8
2024-07-06T07:00,0.0,0.00,74,17.1
2024-07-06T08:00,-0.6,0.00,77,13.1
2024-07-06T09:00,-1.0,0.00,79,11.7
2024-07-06T10:00,-1.2,0.00,80,12.7
2024-07-06T11:00,-1.4,0.00,81,13.3
2024-07-06T12:00,-0.1,0.00,79,12.6
2024-07-06T13:00,3.1,0.00,66,6.9
2024-07-06T14:00,6.0,0.00,62,5.3
2024-07-06T15:00,7.5,0.00,61,5.4
2024-07-06T16:00,8.3,0.00,61,4.8
2024-07-06T17:00,8.6,0.00,61,4.0
2024-07-06T18:00,8.7,0.00,61,2.9
2024-07-06T19:00,8.7,0.00,61,2.3
2024-07-06T20:00,8.4,0.00,65,2.1
2024-07-06T21:00,8.1,0.00,63,3.4
2024-07-06T22:00,7.9,0.00,65,3.1
2024-07-06T23:00,7.1,0.00,73,4.3
2024-07-07T00:00,6.1,0.00,81,6.5
2024-07-07T01:00,7.0,0.00,77,15.0
2024-07-07T02:00,6.7,0.00,77,16.4
2024-07-07T03:00,6.3,0.00,77,17.0
2024-07-07T04:00,6.0,0.00,78,19.4
2024-07-07T05:00,5.5,0.00,79,21.1
2024-07-07T06:00,5.1,0.00,77,24.8
2024-07-07T07:00,5.0,0.00,71,24.6
2024-07-07T08:00,4.1,0.00,71,23.2
2024-07-07T09:00,3.2,0.00,74,25.8
2024-07-07T10:00,2.1,0.00,77,25.5
2024-07-07T11:00,1.6,0.00,79,24.7
2024-07-07T12:00,2.2,0.00,79,26.1
2024-07-07T13:00,4.4,0.00,76,25.1
2024-07-07T14:00,6.2,0.00,70,20.1
2024-07-07T15:00,7.5,0.00,67,20.5
2024-07-07T16:00,8.3,0.00,65,18.2
2024-07-07T17:00,8.9,0.00,61,18.0
2024-07-07T18:00,9.4,0.00,55,21.1
2024-07-07T19:00,9.2,0.00,54,21.0
2024-07-07T20:00,8.6,0.00,57,20.2
2024-07-07T21:00,7.3,0.00,65,20.2
2024-07-07T22:00,6.6,0.00,69,20.9
2024-07-07T23:00,6.0,0.00,73,18.4
2024-07-08T00:00,5.1,0.00,77,14.5
2024-07-08T01:00,5.3,0.00,76,16.2
2024-07-08T02:00,4.6,0.00,78,18.6
2024-07-08T03:00,3.4,0.00,84,17.7
2024-07-08T04:00,2.7,0.00,88,18.0
2024-07-08T05:00,2.2,0.00,90,19.6
2024-07-08T06:00,1.7,0.00,90,19.3
2024-07-08T07:00,1.1,0.00,91,17.9
2024-07-08T08:00,0.7,0.00,91,18.4
2024-07-08T09:00,0.4,0.00,91,17.7
2024-07-08T10:00,0.1,0.00,90,18.4
2024-07-08T11:00,-0.4,0.00,89,19.2
2024-07-08T12:00,0.4,0.00,88,18.5
2024-07-08T13:00,3.1,0.00,80,13.7
2024-07-08T14:00,5.4,0.00,69,10.5
2024-07-08T15:00,6.9,0.00,54,13.5
2024-07-08T16:00,7.4,0.00,48,15.3
2024-07-08T17:00,7.6,0.00,48,14.6
2024-07-08T18:00,8.0,0.00,44,14.1
2024-07-08T19:00,7.9,0.00,44,14.8
2024-07-08T20:00,7.1,0.00,50,17.0
2024-07-08T21:00,5.2,0.00,62,18.4
2024-07-08T22:00,4.2,0.00,65,20.1
2024-07-08T23:00,3.4,0.00,66,20.3
2024-07-09T00:00,2.6,0.00,68,20.0
2024-07-09T01:00,1.5,0.00,73,14.2
2024-07-09T02:00,0.8,0.00,74,10.5
2024-07-09T03:00,0.6,0.00,72,9.2
2024-07-09T04:00,0.2,0.00,72,9.5
2024-07-09T05:00,-0.2,0.00,75,11.2
2024-07-09T06:00,-0.7,0.00,77,13.8
2024-07-09T07:00,-0.8,0.00,77,17.6
2024-07-09T08:00,-0.8,0.00,76,20.5
2024-07-09T09:00,-0.8,0.00,75,21.6
2024-07-09T10:00,-0.9,0.00,75,21.1
2024-07-09T11:00,-1.0,0.00,76,21.7
2024-07-09T12:00,0.4,0.00,73,22.2
2024-07-09T13:00,2.8,0.00,63,19.9
2024-07-09T14:00,5.5,0.00,58,16.9
2024-07-09T15:00,7.0,0.00,51,13.2
2024-07-09T16:00,7.5,0.00,48,12.2
2024-07-09T17:00,7.8,0.00,48,11.0
2024-07-09T18:00,7.9,0.00,48,11.9
2024-07-09T19:00,7.6,0.00,49,11.8
2024-07-09T20:00,6.8,0.00,58,11.4
2024-07-09T21:00,3.6,0.00,75,10.4
2024-07-09T22:00,2.9,0.00,75,12.6
2024-07-09T23:00,2.4,0.00,74,18.0
2024-07-10T00:00,2.2,0.00,72,19.5
2024-07-10T01:00,2.2,0.00,70,23.5
2024-07-10T02:00,1.6,0.00,73,23.0
2024-07-10T03:00,1.1,0.00,74,21.7
2024-07-10T04:00,0.7,0.00,76,21.3
2024-07-10T05:00,0.4,0.00,77,20.5
2024-07-10T06:00,0.0,0.00,78,18.4
2024-07-10T07:00,-0.3,0.00,78,16.6
2024-07-10T08:00,-0.5,0.00,79,14.8
2024-07-10T09:00,-0.5,0.00,79,13.8
2024-07-10T10:00,-0.6,0.00,80,13.0
2024-07-10T11:00,-0.9,0.00,81,13.4
2024-07-10T12:00,-0.0,0.00,80,14.8
2024-07-10T13:00,3.1,0.00,67,13.7
2024-07-10T14:00,5.7,0.00,57,10.6
2024-07-10T15:00,6.7,0.00,53,8.0
2024-07-10T16:00,7.4,0.00,52,8.2
2024-07-10T17:00,7.9,0.00,50,7.6
2024-07-10T18:00,8.1,0.00,49,7.0
2024-07-10T19:00,8.1,0.00,48,7.3
2024-07-10T20:00,7.5,0.00,56,7.5
2024-07-10T21:00,4.8,0.00,68,8.4
2024-07-10T22:00,2.8,0.00,76,9.7
2024-07-10T23:00,2.0,0.00,76,10.2
2024-07-11T00:00,1.3,0.00,76,9.1
2024-07-11T01:00,4.5,0.00,58,4.0
2024-07-11T02:00,1.8,0.00,71,4.8
2024-07-11T03:00,1.0,0.00,74,4.1
2024-07-11T04:00,2.5,0.00,65,3.4
2024-07-11T05:00,2.6,0.00,65,4.6
2024-07-11T06:00,2.4,0.00,65,6.1
2024-07-11T07:00,1.5,0.00,68,6.9
2024-07-11T08:00,-0.3,0.00,77,9.2
2024-07-11T09:00,-0.9,0.00,80,9.5
2024-07-11T10:00,-1.1,0.00,81,8.0
2024-07-11T11:00,-1.2,0.00,82,8.3
2024-07-11T12:00,0.6,0.00,78,9.4
2024-07-11T13:00,3.6,0.00,63,7.7
2024-07-11T14:00,6.6,0.00,54,9.6
2024-07-11T15:00,8.3,0.00,51,8.1
2024-07-11T16:00,9.4,0.00,49,9.4
2024-07-11T17:00,9.9,0.00,49,7.1
2024-07-11T18:00,10.2,0.00,48,7.5
2024-07-11T19:00,10.3,0.00,48,8.3
2024-07-11T20:00,8.4,0.00,70,9.7
2024-07-11T21:00,6.6,0.00,63,9.0
2024-07-11T22:00,4.9,0.00,67,8.6
2024-07-11T23:00,3.7,0.00,68,7.5
2024-07-12T00:00,4.0,0.00,61,4.1
2024-07-12T01:00,2.4,0.00,75,8.0
2024-07-12T02:00,1.4,0.00,79,11.3
2024-07-12T03:00,0.8,0.00,81,14.8
2024-07-12T04:00,0.7,0.00,80,18.4
2024-07-12T05:00,0.5,0.00,80,20.0
2024-07-12T06:00,0.4,0.00,80,20.1
2024-07-12T07:00,0.2,0.00,81,20.2
2024-07-12T08:00,-0.1,0.00,82,19.6
2024-07-12T09:00,-0.4,0.00,83,20.0
2024-07-12T10:00,-0.8,0.00,84,19.3
2024-07-12T11:00,-1.2,0.00,84,17.1
2024-07-12T12:00,0.2,0.00,81,13.1
2024-07-12T13:00,4.0,0.00,65,16.0
2024-07-12T14:00,7.3,0.00,59,13.2
2024-07-12T15:00,9.6,0.00,54,8.9
2024-07-12T16:00,11.2,0.00,48,5.9
2024-07-12T17:00,11.9,0.00,44,5.6
2024-07-12T18:00,12.2,0.00,43,5.7
2024-07-12T19:00,12.2,0.00,43,6.1
2024-07-12T20:00,10.7,0.00,68,6.3
2024-07-12T21:00,8.3,0.00,66,8.9
2024-07-12T22:00,6.5,0.00,71,11.5
2024-07-12T23:00,4.4,0.00,73,11.8
2024-07-13T00:00,3.0,0.00,74,11.3
2024-07-13T01:00,3.4,0.00,76,11.5
2024-07-13T02:00,3.1,0.00,74,9.7
2024-07-13T03:00,2.9,0.00,73,8.8
2024-07-13T04:00,2.3,0.00,74,8.2
2024-07-13T05:00,1.5,0.00,76,8.9
2024-07-13T06:00,0.5,0.00,79,9.8
2024-07-13T07:00,0.1,0.00,80,10.9
2024-07-13T08:00,-0.3,0.00,80,11.1
2024-07-13T09:00,-0.8,0.00,82,10.7
2024-07-13T10:00,-1.0,0.00,82,10.1
2024-07-13T11:00,-1.0,0.00,82,9.9
2024-07-13T12:00,0.8,0.00,78,8.9
2024-07-13T13:00,3.9,0.00,73,7.1
2024-07-13T14:00,7.1,0.00,70,6.3
2024-07-13T15:00,9.5,0.00,59,5.0
2024-07-13T16:00,11.0,0.00,52,3.3
2024-07-13T17:00,11.7,0.00,47,1.5
2024-07-13T18:00,11.9,0.00,46,0.7
2024-07-13T19:00,11.7,0.00,47,2.9
2024-07-13T20:00,10.7,0.00,62,8.4
2024-07-13T21:00,7.9,0.00,74,11.5
2024-07-13T22:00,6.2,0.00,79,9.9
2024-07-13T23:00,6.8,0.00,71,8.7
2024-07-14T00:00,8.8,0.00,61,6.0
2024-07-14T01:00,6.7,0.00,67,10.5
2024-07-14T02:00,5.3,0.00,74,13.8
2024-07-14T03:00,5.6,0.00,75,16.0
2024-07-14T04:00,4.8,0.00,80,15.4
2024-07-14T05:00,5.0,0.00,80,12.4
2024-07-14T06:00,5.9,0.00,78,10.8
2024-07-14T07:00,7.4,0.00,75,7.9
2024-07-14T08:00,6.4,0.00,78,4.4
2024-07-14T09:00,3.8,0.00,84,2.6
2024-07-14T10:00,1.7,0.00,88,2.0
2024-07-14T11:00,0.9,0.00,90,2.1
2024-07-14T12:00,2.5,0.00,90,2.5
2024-07-14T13:00,5.2,0.00,83,2.5
2024-07-14T14:00,8.2,0.00,81,3.1
2024-07-14T15:00,9.7,0.00,76,2.4
2024-07-14T16:00,10.5,0.00,64,4.7
2024-07-14T17:00,10.9,0.00,58,6.9
2024-07-14T18:00,11.0,0.00,56,9.0
2024-07-14T19:00,10.7,0.00,58,11.2
2024-07-14T20:00,9.6,0.00,69,13.3
2024-07-14T21:00,7.4,0.00,81,17.3
2024-07-14T22:00,6.6,0.00,82,20.6
2024-07-14T23:00,6.8,0.00,81,23.9
2024-07-15T00:00,6.7,0.00,80,26.1
2024-07-15T01:00,7.3,0.00,74,25.4
2024-07-15T02:00,7.1,0.00,82,24.0
2024-07-15T03:00,7.0,0.00,88,23.1
2024-07-15T04:00,6.9,0.00,87,20.9
2024-07-15T05:00,6.5,0.00,87,18.5
2024-07-15T06:00,6.2,0.00,88,17.0
2024-07-15T07:00,6.1,0.00,88,14.9
2024-07-15T08:00,5.0,0.00,91,13.8
2024-07-15T09:00,4.7,0.00,91,12.8
2024-07-15T10:00,5.1,0.00,91,13.2
2024-07-15T11:00,5.4,0.00,91,13.2
2024-07-15T12:00,8.6,0.00,89,15.5
2024-07-15T13:00,10.4,0.00,88,12.9
2024-07-15T14:00,11.1,0.00,87,10.0
2024-07-15T15:00,11.7,0.00,85,10.3
2024-07-15T16:00,12.3,0.00,81,10.9
2024-07-15T17:00,12.6,0.00,78,12.8
2024-07-15T18:00,12.6,0.00,77,14.5
2024-07-15T19:00,12.4,0.00,78,15.1
2024-07-15T20:00,11.8,0.00,82,19.8
2024-07-15T21:00,10.4,0.00,87,26.6
2024-07-15T22:00,10.5,0.00,88,28.8
2024-07-15T23:00,11.3,0.00,85,32.6
2024-07-16T00:00,11.1,0.00,84,32.1
2024-07-16T01:00,10.5,0.00,83,28.8
2024-07-16T02:00,9.9,0.00,84,27.1
2024-07-16T03:00,9.5,0.00,83,29.8
2024-07-16T04:00,9.1,0.00,84,31.1
2024-07-16T05:00,8.8,0.00,84,32.7
2024-07-16T06:00,8.6,0.00,86,31.4
2024-07-16T07:00,8.4,0.00,89,28.0
2024-07-16T08:00,7.8,0.00,91,23.6
2024-07-16T09:00,6.9,0.00,92,20.3
2024-07-16T10:00,6.6,0.00,93,19.6
2024-07-16T11:00,6.6,0.00,93,19.0
2024-07-16T12:00,8.7,0.00,92,22.3
2024-07-16T13:00,10.4,0.00,87,21.0
2024-07-16T14:00,10.9,0.00,84,15.3
2024-07-16T15:00,11.7,0.00,80,12.6
2024-07-16T16:00,12.5,0.00,77,8.4
2024-07-16T17:00,13.2,0.00,75,7.0
2024-07-16T18:00,13.5,0.00,73,9.2
2024-07-16T19:00,13.5,0.00,74,9.2
2024-07-16T20:00,12.7,0.00,77,10.1
2024-07-16T21:00,10.9,0.00,87,10.3
2024-07-16T22:00,10.4,0.00,90,10.2
2024-07-16T23:00,9.8,0.00,94,8.6
2024-07-17T00:00,9.7,0.00,93,3.2
2024-07-17T01:00,11.2,0.00,82,1.1
2024-07-17T02:00,11.1,0.00,83,3.3
2024-07-17T03:00,10.7,0.00,85,4.3
2024-07-17T04:00,10.2,0.00,87,6.4
2024-07-17T05:00,7.7,0.00,95,11.0
2024-07-17T06:00,8.9,0.00,92,14.8
2024-07-17T07:00,9.3,0.00,90,18.1
2024-07-17T08:00,8.3,0.00,92,22.4
2024-07-17T09:00,8.3,0.00,92,22.4
2024-07-17T10:00,9.0,0.00,91,20.2
2024-07-17T11:00,8.5,0.00,92,18.8
2024-07-17T12:00,9.0,0.00,91,19.1
2024-07-17T13:00,11.0,0.00,88,18.3
2024-07-17T14:00,13.2,0.00,81,14.2
2024-07-17T15:00,15.0,0.00,75,9.8
2024-07-17T16:00,16.0,0.00,68,8.3
2024-07-17T17:00,16.6,0.00,62,8.5
2024-07-17T18:00,16.4,0.00,63,10.6
2024-07-17T19:00,15.7,0.00,73,14.3
2024-07-17T20:00,14.5,0.00,82,17.1
2024-07-17T21:00,12.5,0.00,86,21.1
2024-07-17T22:00,12.0,0.00,84,21.4
2024-07-17T23:00,11.9,0.00,84,22.3
2024-07-18T00:00,11.8,0.00,83,27.0
2024-07-18T01:00,11.6,0.00,81,27.4
2024-07-18T02:00,11.4,0.00,83,29.9
2024-07-18T03:00,11.1,0.00,84,26.6
2024-07-18T04:00,10.7,0.00,86,26.7
2024-07-18T05:00,10.6,0.00,87,29.4
2024-07-18T06:00,10.5,0.00,87,30.3
2024-07-18T07:00,10.1,0.00,88,30.3
2024-07-18T08:00,9.8,0.00,89,29.9
2024-07-18T09:00,9.4,0.00,90,30.0
2024-07-18T10:00,9.2,0.00,91,28.9
2024-07-18T11:00,8.9,0.00,92,28.6
2024-07-18T12:00,9.8,0.00,92,27.8
2024-07-18T13:00,11.9,0.00,88,24.8
2024-07-18T14:00,13.1,0.00,83,20.3
2024-07-18T15:00,14.4,0.00,77,21.0
2024-07-18T16:00,15.5,0.00,74,21.7
2024-07-18T17:00,16.3,0.00,72,21.3
2024-07-18T18:00,16.8,0.00,70,21.3
2024-07-18T19:00,17.0,0.00,71,20.5
2024-07-18T20:00,16.4,0.00,75,19.4
2024-07-18T21:00,14.4,0.00,82,17.4
2024-07-18T22:00,13.1,0.00,85,15.5
2024-07-18T23:00,12.6,0.00,86,15.9
2024-07-19T00:00,11.5,0.00,90,11.4
2024-07-19T01:00,11.7,0.00,87,18.9
2024-07-19T02:00,11.5,0.00,88,19.5
2024-07-19T03:00,10.5,0.00,91,9.5
2024-07-19T04:00,9.9,0.00,92,6.8
2024-07-19T05:00,9.3,0.00,94,8.6
2024-07-19T06:00,10.0,0.00,93,10.7
2024-07-19T07:00,10.3,0.00,93,8.2
2024-07-19T08:00,10.6,0.00,93,8.5
2024-07-19T09:00,10.5,0.00,92,13.1
2024-07-19T10:00,10.9,0.00,91,34.7
2024-07-19T11:00,10.4,0.00,91,40.6
2024-07-19T12:00,10.4,0.00,88,41.2
2024-07-19T13:00,10.3,0.00,81,32.2
2024-07-19T14:00,11.3,0.00,76,32.4
2024-07-19T15:00,12.5,0.00,68,32.6
2024-07-19T16:00,13.3,0.00,60,30.8
2024-07-19T17:00,13.6,0.00,56,32.6
2024-07-19T18:00,13.5,0.00,56,32.0
2024-07-19T19:00,13.4,0.00,59,30.6
2024-07-19T20:00,12.6,0.00,64,28.6
2024-07-19T21:00,11.2,0.00,70,30.7
2024-07-19T22:00,10.2,0.00,74,36.1
2024-07-19T23:00,8.9,0.00,77,38.6
2024-07-20T00:00,8.1,0.00,79,39.4
2024-07-20T01:00,8.5,0.00,78,35.9
2024-07-20T02:00,8.2,0.00,79,34.5
2024-07-20T03:00,7.9,0.00,80,31.1
2024-07-20T04:00,7.1,0.00,83,33.4
2024-07-20T05:00,6.6,0.00,85,31.6
2024-07-20T06:00,6.6,0.00,85,28.5
2024-07-20T07:00,6.7,0.00,85,30.1
2024-07-20T08:00,6.8,0.00,85,31.9
2024-07-20T09:00,7.3,0.00,83,31.0
2024-07-20T10:00,7.6,0.00,82,29.7
2024-07-20T11:00,8.0,0.00,81,30.4
2024-07-20T12:00,8.5,0.00,79,30.7
2024-07-20T13:00,9.7,0.00,80,33.0
2024-07-20T14:00,10.1,0.00,79,36.3
2024-07-20T15:00,10.4,0.00,81,38.0
2024-07-20T16:00,10.3,0.10,85,35.9
2024-07-20T17:00,10.0,0.30,87,33.7
2024-07-20T18:00,10.5,0.10,85,34.8
2024-07-20T19:00,10.4,0.10,87,32.2
2024-07-20T20:00,10.4,0.60,89,34.2
2024-07-20T21:00,10.1,0.70,94,35.7
2024-07-20T22:00,10.3,0.30,94,34.6
2024-07-20T23:00,10.4,0.30,94,30.3
2024-07-21T00:00,11.1,0.10,91,29.9
2024-07-21T01:00,11.4,0.00,93,28.4
2024-07-21T02:00,11.3,0.00,94,21.0
2024-07-21T03:00,11.5,0.00,95,17.8
2024-07-21T04:00,11.1,0.00,95,10.3
2024-07-21T05:00,10.6,0.00,96,5.1
2024-07-21T06:00,10.4,0.00,97,4.8
2024-07-21T07:00,10.3,0.00,97,3.4
2024-07-21T08:00,10.4,0.00,98,8.3
2024-07-21T09:00,10.4,0.00,97,17.8
2024-07-21T10:00,10.5,0.00,97,18.6
2024-07-21T11:00,10.4,0.00,97,14.7
2024-07-21T12:00,10.6,0.00,96,19.8
2024-07-21T13:00,11.5,0.00,94,13.7
2024-07-21T14:00,12.6,0.00,91,14.7
2024-07-21T15:00,13.3,0.00,87,13.9
2024-07-21T16:00,13.6,0.00,85,15.8
2024-07-21T17:00,14.0,0.00,83,20.0
2024-07-21T18:00,13.6,0.00,83,18.8
2024-07-21T19:00,13.7,0.00,81,17.7
2024-07-21T20:00,13.5,0.00,82,15.8
2024-07-21T21:00,12.7,0.00,84,15.8
2024-07-21T22:00,12.0,0.00,87,17.1
2024-07-21T23:00,11.4,0.00,88,20.9
2024-07-22T00:00,11.5,0.00,88,15.8
2024-07-22T01:00,12.0,0.00,89,13.3
2024-07-22T02:00,11.8,0.00,90,13.0
2024-07-22T03:00,11.6,0.00,92,7.2
2024-07-22T04:00,11.4,0.00,93,2.3
2024-07-22T05:00,11.1,0.00,93,2.5
2024-07-22T06:00,10.8,0.00,94,3.1
2024-07-22T07:00,10.2,0.00,96,5.4
2024-07-22T08:00,9.8,0.00,97,7.1
2024-07-22T09:00,9.6,0.00,97,9.7
2024-07-22T10:00,8.9,0.00,98,13.8
2024-07-22T11:00,8.9,0.00,97,19.5
2024-07-22T12:00,9.7,0.00,96,21.9
2024-07-22T13:00,11.5,0.00,95,11.6
2024-07-22T14:00,12.2,0.00,92,12.9
2024-07-22T15:00,12.8,0.00,89,15.6
2024-07-22T16:00,14.2,0.00,81,21.6
2024-07-22T17:00,15.1,0.00,78,22.9
2024-07-22T18:00,15.8,0.00,76,21.9
2024-07-22T19:00,16.7,0.00,72,22.8
2024-07-22T20:00,16.4,0.00,75,22.3
2024-07-22T21:00,14.9,0.00,80,24.7
2024-07-22T22:00,13.9,0.00,85,23.4
2024-07-22T23:00,13.4,0.00,87,21.4
2024-07-23T00:00,13.1,0.00,88,17.7
2024-07-23T01:00,13.0,0.00,89,17.1
2024-07-23T02:00,12.7,0.00,91,17.6
2024-07-23T03:00,12.8,0.00,91,19.1
2024-07-23T04:00,12.7,0.00,91,20.7
2024-07-23T05:00,12.2,0.00,92,19.6
2024-07-23T06:00,11.6,0.00,93,21.4
2024-07-23T07:00,11.3,0.00,93,21.0
2024-07-23T08:00,10.9,0.00,94,19.0
2024-07-23T09:00,10.5,0.00,95,17.3
2024-07-23T10:00,10.2,0.00,96,16.4
2024-07-23T11:00,10.1,0.00,96,17.2
2024-07-23T12:00,11.6,0.00,95,15.6
2024-07-23T13:00,12.7,0.00,94,8.0
2024-07-23T14:00,14.6,0.00,88,8.7
2024-07-23T15:00,15.3,0.00,88,11.3
2024-07-23T16:00,15.2,0.00,88,12.7
2024-07-23T17:00,15.2,0.00,88,12.1
2024-07-23T18:00,15.8,0.00,87,11.5
2024-07-23T19:00,16.4,0.00,87,11.3
2024-07-23T20:00,15.3,0.00,91,15.7
2024-07-23T21:00,13.8,0.00,94,19.2
2024-07-23T22:00,12.8,0.00,97,21.7
2024-07-23T23:00,12.4,0.00,100,20.5
2024-07-24T00:00,12.3,0.00,100,20.7
2024-07-24T01:00,13.2,0.00,100,23.5
2024-07-24T02:00,13.2,0.00,100,23.1
2024-07-24T03:00,13.8,0.00,98,24.7
2024-07-24T04:00,14.4,0.00,97,26.3
2024-07-24T05:00,15.8,0.00,90,32.7
2024-07-24T06:00,16.0,0.00,88,34.3
2024-07-24T07:00,15.6,0.00,89,34.2
2024-07-24T08:00,15.5,0.00,88,34.7
2024-07-24T09:00,15.6,0.00,87,38.4
2024-07-24T10:00,16.0,0.00,86,37.0
2024-07-24T11:00,16.0,0.00,86,36.0
2024-07-24T12:00,16.5,0.00,85,34.4
2024-07-24T13:00,17.1,0.20,85,30.8
2024-07-24T14:00,18.4,5.10,85,35.6
2024-07-24T15:00,19.4,0.10,84,23.4
2024-07-24T16:00,18.4,0.60,88,19.3
2024-07-24T17:00,18.5,3.90,90,25.1
2024-07-24T18:00,17.8,2.20,96,25.6
2024-07-24T19:00,18.1,0.10,94,25.7
2024-07-24T20:00,18.1,0.00,94,23.0
2024-07-24T21:00,17.4,0.00,95,24.2
2024-07-24T22:00,16.2,0.00,96,27.0
2024-07-24T23:00,15.7,0.00,96,27.4
2024-07-25T00:00,15.1,0.00,94,29.7
2024-07-25T01:00,14.4,0.00,78,32.5
2024-07-25T02:00,13.4,0.00,66,35.6
2024-07-25T03:00,13.0,0.00,61,37.4
2024-07-25T04:00,12.0,0.00,63,31.4
2024-07-25T05:00,11.2,0.00,65,29.6
2024-07-25T06:00,10.6,0.00,66,29.5
2024-07-25T07:00,10.0,0.00,67,29.3
2024-07-25T08:00,9.6,0.00,67,30.6
2024-07-25T09:00,9.2,0.00,68,32.1
2024-07-25T10:00,8.8,0.00,68,32.0
2024-07-25T11:00,8.4,0.00,70,28.7
2024-07-25T12:00,9.5,0.00,70,27.1
2024-07-25T13:00,11.7,0.00,68,24.4
2024-07-25T14:00,13.7,0.00,64,14.8
2024-07-25T15:00,15.6,0.00,61,11.8
2024-07-25T16:00,17.0,0.00,58,10.8
2024-07-25T17:00,17.9,0.00,55,11.2
2024-07-25T18:00,18.4,0.00,54,9.9
2024-07-25T19:00,18.4,0.00,55,7.6
2024-07-25T20:00,17.7,0.00,65,7.4
2024-07-25T21:00,16.9,0.00,61,4.1
2024-07-25T22:00,13.5,0.00,76,2.2
2024-07-25T23:00,11.9,0.00,84,4.7
2024-07-26T00:00,11.9,0.00,82,6.0
2024-07-26T01:00,13.6,0.00,73,7.6
2024-07-26T02:00,12.1,0.00,79,10.4
2024-07-26T03:00,11.1,0.00,81,11.2
2024-07-26T04:00,10.6,0.00,82,12.3
2024-07-26T05:00,11.6,0.00,77,11.8
2024-07-26T06:00,10.7,0.00,80,13.0
2024-07-26T07:00,10.2,0.00,83,13.0
